timestamp,asset,strategy,return_pct,buy_hold_pct,vs_buy_hold,trades,win_rate,max_drawdown,beats_hold
2026-02-11 13:01,BTC,COMBO_BB_RSI,-56.27,-43.41,-12.86,9,33.3,-74.8,NO
2026-02-11 13:01,BTC,MEAN_REVERT,-64.22,-43.41,-20.81,20,35.0,-81.7,NO
2026-02-11 13:01,ETH,RSI_EXTREME,-89.34,-56.41,-32.92,15,26.7,-91.6,NO
2026-02-11 13:01,ETH,RSI_MODERATE,35.69,-56.41,92.1,12,58.3,-51.7,YES
2026-02-11 13:01,ETH,RSI_REVERSAL,-47.26,-56.41,9.15,8,25.0,-57.8,YES
2026-02-11 13:01,ETH,SMA_CROSS,-60.09,-56.41,-3.68,8,25.0,-77.4,NO
2026-02-11 13:01,ETH,SMA_TREND,-41.41,-56.41,15.01,26,46.2,-79.8,YES
2026-02-11 13:01,ETH,MACD_CROSS,-54.88,-56.41,1.53,8,25.0,-72.2,YES
2026-02-11 13:01,ETH,MACD_ZERO,-1.9,-56.41,54.51,4,50.0,-53.7,YES
2026-02-11 13:01,ETH,MACD_HISTOGRAM,-54.88,-56.41,1.53,8,25.0,-72.2,YES
2026-02-11 13:01,ETH,BB_BOUNCE,-40.16,-56.41,16.25,9,33.3,-66.3,YES
2026-02-11 13:01,ETH,BB_BREAKOUT,-19.62,-56.41,36.79,7,57.1,-52.8,YES
2026-02-11 13:01,ETH,TREND_RSI,-73.11,-56.41,-16.7,14,28.6,-86.0,NO
2026-02-11 13:01,ETH,MOMENTUM,-66.24,-56.41,-9.83,10,30.0,-79.1,NO
2026-02-11 13:01,ETH,MOMENTUM_STRONG,-67.17,-56.41,-10.76,13,30.8,-85.0,NO
2026-02-11 13:01,ETH,COMBO_MACD_RSI,-53.63,-56.41,2.78,5,20.0,-66.4,YES
2026-02-11 13:01,ETH,COMBO_BB_RSI,-40.16,-56.41,16.25,9,33.3,-66.3,YES
2026-02-11 13:01,ETH,MEAN_REVERT,-88.04,-56.41,-31.63,34,38.2,-95.4,NO
2026-02-11 13:01,SOL,RSI_EXTREME,-91.44,-58.24,-33.2,22,31.8,-93.6,NO
2026-02-11 13:01,SOL,RSI_MODERATE,-25.63,-58.24,32.61,9,33.3,-74.9,YES
2026-02-11 13:01,SOL,RSI_REVERSAL,-56.64,-58.24,1.6,8,25.0,-64.1,YES
2026-02-11 13:01,SOL,SMA_CROSS,-51.27,-58.24,6.97,10,40.0,-75.2,YES
2026-02-11 13:01,SOL,SMA_TREND,42.46,-58.24,100.7,34,47.1,-69.8,YES
2026-02-11 13:01,SOL,MACD_CROSS,-15.92,-58.24,42.32,6,50.0,-58.4,YES
2026-02-11 13:01,SOL,MACD_ZERO,100.45,-58.24,158.69,3,100.0,-14.1,YES
2026-02-11 13:01,SOL,MACD_HISTOGRAM,-15.92,-58.24,42.32,6,50.0,-58.4,YES
2026-02-11 13:01,SOL,BB_BOUNCE,-6.69,-58.24,51.55,12,41.7,-53.1,YES
2026-02-11 13:01,SOL,BB_BREAKOUT,0.82,-58.24,59.06,8,62.5,-46.2,YES
2026-02-11 13:01,SOL,TREND_RSI,-83.61,-58.24,-25.37,13,23.1,-83.6,NO
2026-02-11 13:01,SOL,MOMENTUM,-62.75,-58.24,-4.51,12,33.3,-78.9,NO
2026-02-11 13:01,SOL,MOMENTUM_STRONG,25.6,-58.24,83.84,9,55.6,-62.1,YES
2026-02-11 13:01,SOL,COMBO_MACD_RSI,1.85,-58.24,60.09,6,50.0,-61.7,YES
2026-02-11 13:01,SOL,COMBO_BB_RSI,23.44,-58.24,81.68,11,45.5,-53.1,YES
2026-02-11 13:01,SOL,MEAN_REVERT,-96.06,-58.24,-37.82,36,33.3,-98.3,NO
2026-02-11 13:01,DOGE,RSI_EXTREME,-49.43,-60.95,11.52,16,43.8,-88.6,YES
2026-02-11 13:01,DOGE,RSI_MODERATE,-56.94,-60.95,4.0,14,28.6,-82.1,YES
2026-02-11 13:01,DOGE,RSI_REVERSAL,-81.7,-60.95,-20.75,9,22.2,-86.4,NO
2026-02-11 13:01,DOGE,SMA_CROSS,-86.55,-60.95,-25.6,6,33.3,-92.4,NO
2026-02-11 13:01,DOGE,SMA_TREND,-88.23,-60.95,-27.28,37,45.9,-94.8,NO
2026-02-11 13:01,DOGE,MACD_CROSS,-34.64,-60.95,26.31,10,40.0,-75.5,YES
2026-02-11 13:01,DOGE,MACD_ZERO,-20.22,-60.95,40.73,3,33.3,-47.8,YES
2026-02-11 13:01,DOGE,MACD_HISTOGRAM,-34.64,-60.95,26.31,10,40.0,-75.5,YES
2026-02-11 13:01,DOGE,BB_BOUNCE,4.23,-60.95,65.18,12,50.0,-67.8,YES
2026-02-11 13:01,DOGE,BB_BREAKOUT,-54.14,-60.95,6.81,8,37.5,-65.4,YES
2026-02-11 13:01,DOGE,TREND_RSI,-84.14,-60.95,-23.19,11,18.2,-84.1,NO
2026-02-11 13:01,DOGE,MOMENTUM,-90.14,-60.95,-29.19,14,50.0,-97.7,NO
2026-02-11 13:01,DOGE,MOMENTUM_STRONG,-97.91,-60.95,-36.96,10,30.0,-98.7,NO
2026-02-11 13:01,DOGE,COMBO_MACD_RSI,26.33,-60.95,87.28,6,50.0,-61.0,YES
2026-02-11 13:01,DOGE,COMBO_BB_RSI,25.12,-60.95,86.07,12,50.0,-67.8,YES
2026-02-11 13:01,DOGE,MEAN_REVERT,-94.32,-60.95,-33.37,45,33.3,-98.4,NO
2026-02-11 13:01,LTC,RSI_EXTREME,-49.45,-57.2,7.75,13,46.2,-83.8,YES
2026-02-11 13:01,LTC,RSI_MODERATE,-65.89,-57.2,-8.69,6,16.7,-68.4,NO
2026-02-11 13:01,LTC,RSI_REVERSAL,8.89,-57.2,66.09,7,57.1,-51.3,YES
2026-02-11 13:01,LTC,SMA_CROSS,-89.51,-57.2,-32.31,9,33.3,-94.1,NO
2026-02-11 13:01,LTC,SMA_TREND,-87.43,-57.2,-30.23,29,37.9,-96.5,NO
2026-02-11 13:01,LTC,MACD_CROSS,-12.81,-57.2,44.39,8,37.5,-57.0,YES
2026-02-11 13:01,LTC,MACD_ZERO,-65.06,-57.2,-7.86,7,14.3,-75.4,NO
2026-02-11 13:01,LTC,MACD_HISTOGRAM,-12.81,-57.2,44.39,8,37.5,-57.0,YES
2026-02-11 13:01,LTC,BB_BOUNCE,-15.79,-57.2,41.41,8,62.5,-85.9,YES
2026-02-11 13:01,LTC,BB_BREAKOUT,-86.75,-57.2,-29.55,8,12.5,-88.8,NO
2026-02-11 13:01,LTC,TREND_RSI,201.85,-57.2,259.04,9,55.6,-28.3,YES
2026-02-11 13:01,LTC,MOMENTUM,-85.19,-57.2,-27.99,17,35.3,-96.3,NO
2026-02-11 13:01,LTC,MOMENTUM_STRONG,-71.64,-57.2,-14.44,13,30.8,-89.2,NO
2026-02-11 13:01,LTC,COMBO_MACD_RSI,-12.81,-57.2,44.39,8,37.5,-57.0,YES
2026-02-11 13:01,LTC,COMBO_BB_RSI,-62.9,-57.2,-5.7,6,50.0,-85.9,NO
2026-02-11 13:01,LTC,MEAN_REVERT,-53.73,-57.2,3.46,28,39.3,-91.9,YES
2026-02-11 13:01,XRP,RSI_EXTREME,-83.53,-55.87,-27.67,15,26.7,-93.6,NO
2026-02-11 13:01,XRP,RSI_MODERATE,-2.78,-55.87,53.08,10,40.0,-66.6,YES
2026-02-11 13:01,XRP,RSI_REVERSAL,-53.69,-55.87,2.17,6,16.7,-53.7,YES
2026-02-11 13:01,XRP,SMA_CROSS,-23.84,-55.87,32.03,8,37.5,-73.4,YES
2026-02-11 13:01,XRP,SMA_TREND,-80.56,-55.87,-24.69,29,44.8,-84.6,NO
2026-02-11 13:01,XRP,MACD_CROSS,-51.15,-55.87,4.72,11,36.4,-81.5,YES
2026-02-11 13:01,XRP,MACD_ZERO,48.71,-55.87,104.58,3,66.7,-40.7,YES
2026-02-11 13:01,XRP,MACD_HISTOGRAM,-51.15,-55.87,4.72,11,36.4,-81.5,YES
2026-02-11 13:01,XRP,BB_BOUNCE,21.77,-55.87,77.63,10,50.0,-65.6,YES
2026-02-11 13:01,XRP,BB_BREAKOUT,-88.0,-55.87,-32.13,6,33.3,-88.0,NO
2026-02-11 13:01,XRP,TREND_RSI,-44.41,-55.87,11.45,14,42.9,-72.1,YES
2026-02-11 13:01,XRP,MOMENTUM,-50.33,-55.87,5.53,15,40.0,-85.7,YES
2026-02-11 13:01,XRP,MOMENTUM_STRONG,44.69,-55.87,100.56,10,50.0,-61.4,YES
2026-02-11 13:01,XRP,COMBO_MACD_RSI,-24.14,-55.87,31.72,8,37.5,-79.3,YES
2026-02-11 13:01,XRP,COMBO_BB_RSI,21.77,-55.87,77.63,10,50.0,-65.6,YES
2026-02-11 13:01,XRP,MEAN_REVERT,-95.85,-55.87,-39.98,37,37.8,-97.0,NO
2026-02-11 13:01,BNB,RSI_EXTREME,-76.79,-28.1,-48.69,16,31.2,-83.4,NO
2026-02-11 13:01,BNB,RSI_MODERATE,-46.32,-28.1,-18.22,8,37.5,-59.2,NO
2026-02-11 13:01,BNB,RSI_REVERSAL,-82.08,-28.1,-53.98,7,14.3,-86.9,NO
2026-02-11 13:01,BNB,SMA_CROSS,81.42,-28.1,109.52,5,60.0,-37.6,YES
2026-02-11 13:01,BNB,SMA_TREND,92.15,-28.1,120.25,26,50.0,-70.1,YES
2026-02-11 13:01,BNB,MACD_CROSS,12.6,-28.1,40.7,4,50.0,-46.9,YES
2026-02-11 13:01,BNB,MACD_ZERO,0.27,-28.1,28.36,3,33.3,-36.6,YES
2026-02-11 13:01,BNB,MACD_HISTOGRAM,12.6,-28.1,40.7,4,50.0,-46.9,YES
2026-02-11 13:01,BNB,BB_BOUNCE,-4.86,-28.1,23.24,11,54.5,-61.6,YES
2026-02-11 13:01,BNB,BB_BREAKOUT,221.84,-28.1,249.94,7,71.4,-27.8,YES
2026-02-11 13:01,BNB,TREND_RSI,-78.43,-28.1,-50.33,10,20.0,-82.9,NO
2026-02-11 13:01,BNB,MOMENTUM,81.81,-28.1,109.9,11,54.5,-50.0,YES
2026-02-11 13:01,BNB,MOMENTUM_STRONG,55.64,-28.1,83.74,5,60.0,-33.3,YES
2026-02-11 13:01,BNB,COMBO_MACD_RSI,47.36,-28.1,75.46,5,60.0,-41.6,YES
2026-02-11 13:01,BNB,COMBO_BB_RSI,-4.86,-28.1,23.24,11,54.5,-61.6,YES
2026-02-11 13:01,BNB,MEAN_REVERT,-91.53,-28.1,-63.43,31,35.5,-91.5,NO
2026-02-11 14:02,BTC,RSI_EXTREME,-46.95,-42.82,-4.14,16,37.5,-81.6,NO
2026-02-11 14:02,BTC,RSI_MODERATE,-15.96,-42.82,26.86,7,42.9,-51.5,YES
2026-02-11 14:02,BTC,RSI_REVERSAL,15.73,-42.82,58.55,8,50.0,-40.2,YES
2026-02-11 14:02,BTC,SMA_CROSS,46.41,-42.82,89.22,7,42.9,-34.2,YES
2026-02-11 14:02,BTC,SMA_TREND,46.45,-42.82,89.27,18,50.0,-57.9,YES
2026-02-11 14:02,BTC,MACD_CROSS,38.27,-42.82,81.08,4,50.0,-35.1,YES
2026-02-11 14:02,BTC,MACD_ZERO,10.96,-42.82,53.78,3,33.3,-34.6,YES
2026-02-11 14:02,BTC,MACD_HISTOGRAM,38.27,-42.82,81.08,4,50.0,-35.1,YES
2026-02-11 14:02,BTC,BB_BOUNCE,-28.3,-42.82,14.52,9,44.4,-63.3,YES
2026-02-11 14:02,BTC,BB_BREAKOUT,112.69,-42.82,155.51,7,57.1,-36.8,YES
2026-02-11 14:02,BTC,TREND_RSI,-42.77,-42.82,0.04,10,30.0,-67.7,YES
2026-02-11 14:02,BTC,MOMENTUM,-19.2,-42.82,23.62,12,33.3,-59.5,YES
2026-02-11 14:02,BTC,MOMENTUM_STRONG,-16.66,-42.82,26.16,5,40.0,-53.7,YES
2026-02-11 14:02,BTC,COMBO_MACD_RSI,37.81,-42.82,80.63,3,66.7,-26.1,YES
2026-02-11 14:02,BTC,COMBO_BB_RSI,-56.27,-42.82,-13.45,9,33.3,-74.8,NO
2026-02-11 14:02,BTC,MEAN_REVERT,-62.41,-42.82,-19.59,20,35.0,-81.7,NO
2026-02-11 14:02,ETH,RSI_EXTREME,-88.99,-56.13,-32.86,15,26.7,-91.6,NO
2026-02-11 14:02,ETH,RSI_MODERATE,35.69,-56.13,91.82,12,58.3,-51.7,YES
2026-02-11 14:02,ETH,RSI_REVERSAL,-47.26,-56.13,8.87,8,25.0,-57.8,YES
2026-02-11 14:02,ETH,SMA_CROSS,-60.09,-56.13,-3.96,8,25.0,-77.4,NO
2026-02-11 14:02,ETH,SMA_TREND,-42.54,-56.13,13.59,25,48.0,-79.8,YES
2026-02-11 14:02,ETH,MACD_CROSS,-54.88,-56.13,1.25,8,25.0,-72.2,YES
2026-02-11 14:02,ETH,MACD_ZERO,-1.9,-56.13,54.23,4,50.0,-53.7,YES
2026-02-11 14:02,ETH,MACD_HISTOGRAM,-54.88,-56.13,1.25,8,25.0,-72.2,YES
2026-02-11 14:02,ETH,BB_BOUNCE,-40.16,-56.13,15.97,9,33.3,-66.3,YES
2026-02-11 14:02,ETH,BB_BREAKOUT,-19.62,-56.13,36.51,7,57.1,-52.8,YES
2026-02-11 14:02,ETH,TREND_RSI,-73.11,-56.13,-16.98,14,28.6,-86.0,NO
2026-02-11 14:02,ETH,MOMENTUM,-66.24,-56.13,-10.11,10,30.0,-79.1,NO
2026-02-11 14:02,ETH,MOMENTUM_STRONG,-67.17,-56.13,-11.04,13,30.8,-85.0,NO
2026-02-11 14:02,ETH,COMBO_MACD_RSI,-53.63,-56.13,2.5,5,20.0,-66.4,YES
2026-02-11 14:02,ETH,COMBO_BB_RSI,-40.16,-56.13,15.97,9,33.3,-66.3,YES
2026-02-11 14:02,ETH,MEAN_REVERT,-87.65,-56.13,-31.52,34,38.2,-95.4,NO
2026-02-11 14:02,SOL,RSI_EXTREME,-91.18,-57.97,-33.21,22,31.8,-93.4,NO
2026-02-11 14:02,SOL,RSI_MODERATE,-25.63,-57.97,32.34,9,33.3,-74.9,YES
2026-02-11 14:02,SOL,RSI_REVERSAL,-56.64,-57.97,1.33,8,25.0,-64.1,YES
2026-02-11 14:02,SOL,SMA_CROSS,-51.27,-57.97,6.7,10,40.0,-75.2,YES
2026-02-11 14:02,SOL,SMA_TREND,40.04,-57.97,98.01,34,47.1,-69.8,YES
2026-02-11 14:02,SOL,MACD_CROSS,-15.92,-57.97,42.05,6,50.0,-58.4,YES
2026-02-11 14:02,SOL,MACD_ZERO,100.45,-57.97,158.42,3,100.0,-14.1,YES
2026-02-11 14:02,SOL,MACD_HISTOGRAM,-15.92,-57.97,42.05,6,50.0,-58.4,YES
2026-02-11 14:02,SOL,BB_BOUNCE,-6.69,-57.97,51.28,12,41.7,-53.1,YES
2026-02-11 14:02,SOL,BB_BREAKOUT,0.82,-57.97,58.79,8,62.5,-46.2,YES
2026-02-11 14:02,SOL,TREND_RSI,-83.61,-57.97,-25.64,13,23.1,-83.6,NO
2026-02-11 14:02,SOL,MOMENTUM,-62.75,-57.97,-4.78,12,33.3,-78.9,NO
2026-02-11 14:02,SOL,MOMENTUM_STRONG,25.6,-57.97,83.57,9,55.6,-62.1,YES
2026-02-11 14:02,SOL,COMBO_MACD_RSI,1.85,-57.97,59.82,6,50.0,-61.7,YES
2026-02-11 14:02,SOL,COMBO_BB_RSI,23.44,-57.97,81.41,11,45.5,-53.1,YES
2026-02-11 14:02,SOL,MEAN_REVERT,-95.94,-57.97,-37.97,36,33.3,-98.2,NO
2026-02-11 14:02,DOGE,RSI_EXTREME,-47.52,-60.61,13.09,16,43.8,-88.6,YES
2026-02-11 14:02,DOGE,RSI_MODERATE,-56.94,-60.61,3.67,14,28.6,-82.1,YES
2026-02-11 14:02,DOGE,RSI_REVERSAL,-81.7,-60.61,-21.09,9,22.2,-86.4,NO
2026-02-11 14:02,DOGE,SMA_CROSS,-86.55,-60.61,-25.94,6,33.3,-92.4,NO
2026-02-11 14:02,DOGE,SMA_TREND,-88.51,-60.61,-27.9,37,45.9,-94.8,NO
2026-02-11 14:02,DOGE,MACD_CROSS,-34.64,-60.61,25.98,10,40.0,-75.5,YES
2026-02-11 14:02,DOGE,MACD_ZERO,-20.22,-60.61,40.39,3,33.3,-47.8,YES
2026-02-11 14:02,DOGE,MACD_HISTOGRAM,-34.64,-60.61,25.98,10,40.0,-75.5,YES
2026-02-11 14:02,DOGE,BB_BOUNCE,4.23,-60.61,64.84,12,50.0,-67.8,YES
2026-02-11 14:02,DOGE,BB_BREAKOUT,-54.14,-60.61,6.47,8,37.5,-65.4,YES
2026-02-11 14:02,DOGE,TREND_RSI,-84.14,-60.61,-23.53,11,18.2,-84.1,NO
2026-02-11 14:02,DOGE,MOMENTUM,-90.14,-60.61,-29.53,14,50.0,-97.7,NO
2026-02-11 14:02,DOGE,MOMENTUM_STRONG,-97.91,-60.61,-37.3,10,30.0,-98.7,NO
2026-02-11 14:02,DOGE,COMBO_MACD_RSI,26.33,-60.61,86.94,6,50.0,-61.0,YES
2026-02-11 14:02,DOGE,COMBO_BB_RSI,25.12,-60.61,85.73,12,50.0,-67.8,YES
2026-02-11 14:02,DOGE,MEAN_REVERT,-94.11,-60.61,-33.5,45,33.3,-98.3,NO
2026-02-11 14:02,LTC,RSI_EXTREME,-46.96,-56.72,9.76,13,46.2,-83.8,YES
2026-02-11 14:02,LTC,RSI_MODERATE,-65.89,-56.72,-9.17,6,16.7,-68.4,NO
2026-02-11 14:02,LTC,RSI_REVERSAL,8.89,-56.72,65.61,7,57.1,-51.3,YES
2026-02-11 14:02,LTC,SMA_CROSS,-89.51,-56.72,-32.79,9,33.3,-94.1,NO
2026-02-11 14:02,LTC,SMA_TREND,-87.85,-56.72,-31.13,28,39.3,-96.5,NO
2026-02-11 14:02,LTC,MACD_CROSS,-12.81,-56.72,43.91,8,37.5,-57.0,YES
2026-02-11 14:02,LTC,MACD_ZERO,-65.06,-56.72,-8.34,7,14.3,-75.4,NO
2026-02-11 14:02,LTC,MACD_HISTOGRAM,-12.81,-56.72,43.91,8,37.5,-57.0,YES
2026-02-11 14:02,LTC,BB_BOUNCE,-15.79,-56.72,40.93,8,62.5,-85.9,YES
2026-02-11 14:02,LTC,BB_BREAKOUT,-86.75,-56.72,-30.03,8,12.5,-88.8,NO
2026-02-11 14:02,LTC,TREND_RSI,201.85,-56.72,258.56,9,55.6,-28.3,YES
2026-02-11 14:02,LTC,MOMENTUM,-85.19,-56.72,-28.47,17,35.3,-96.3,NO
2026-02-11 14:02,LTC,MOMENTUM_STRONG,-71.64,-56.72,-14.92,13,30.8,-89.2,NO
2026-02-11 14:02,LTC,COMBO_MACD_RSI,-12.81,-56.72,43.91,8,37.5,-57.0,YES
2026-02-11 14:02,LTC,COMBO_BB_RSI,-62.9,-56.72,-6.18,6,50.0,-85.9,NO
2026-02-11 14:02,LTC,MEAN_REVERT,-51.45,-56.72,5.27,28,39.3,-91.9,YES
2026-02-11 15:02,BTC,RSI_EXTREME,-45.67,-42.52,-3.14,16,37.5,-81.6,NO
2026-02-11 15:02,BTC,RSI_MODERATE,-15.96,-42.52,26.56,7,42.9,-51.5,YES
2026-02-11 15:02,BTC,RSI_REVERSAL,18.54,-42.52,61.06,8,50.0,-40.2,YES
2026-02-11 15:02,BTC,SMA_CROSS,46.41,-42.52,88.93,7,42.9,-34.2,YES
2026-02-11 15:02,BTC,SMA_TREND,44.03,-42.52,86.55,18,50.0,-57.9,YES
2026-02-11 15:02,BTC,MACD_CROSS,38.27,-42.52,80.79,4,50.0,-35.1,YES
2026-02-11 15:02,BTC,MACD_ZERO,10.96,-42.52,53.49,3,33.3,-34.6,YES
2026-02-11 15:02,BTC,MACD_HISTOGRAM,38.27,-42.52,80.79,4,50.0,-35.1,YES
2026-02-11 15:02,BTC,BB_BOUNCE,-28.3,-42.52,14.23,9,44.4,-63.3,YES
2026-02-11 15:02,BTC,BB_BREAKOUT,112.69,-42.52,155.21,7,57.1,-36.8,YES
2026-02-11 15:02,BTC,TREND_RSI,-42.77,-42.52,-0.25,10,30.0,-67.7,NO
2026-02-11 15:02,BTC,MOMENTUM,-19.2,-42.52,23.32,12,33.3,-59.5,YES
2026-02-11 15:02,BTC,MOMENTUM_STRONG,-16.66,-42.52,25.86,5,40.0,-53.7,YES
2026-02-11 15:02,BTC,COMBO_MACD_RSI,37.81,-42.52,80.33,3,66.7,-26.1,YES
2026-02-11 15:02,BTC,COMBO_BB_RSI,-56.27,-42.52,-13.74,9,33.3,-74.8,NO
2026-02-11 15:02,BTC,MEAN_REVERT,-61.49,-42.52,-18.97,20,35.0,-81.7,NO
2026-02-11 15:02,ETH,RSI_EXTREME,-88.76,-55.95,-32.82,15,26.7,-91.6,NO
2026-02-11 15:02,ETH,RSI_MODERATE,35.69,-55.95,91.64,12,58.3,-51.7,YES
2026-02-11 15:02,ETH,RSI_REVERSAL,-47.26,-55.95,8.68,8,25.0,-57.8,YES
2026-02-11 15:02,ETH,SMA_CROSS,-60.09,-55.95,-4.15,8,25.0,-77.4,NO
2026-02-11 15:02,ETH,SMA_TREND,-43.27,-55.95,12.68,25,48.0,-79.8,YES
2026-02-11 15:02,ETH,MACD_CROSS,-54.88,-55.95,1.07,8,25.0,-72.2,YES
2026-02-11 15:02,ETH,MACD_ZERO,-1.9,-55.95,54.04,4,50.0,-53.7,YES
2026-02-11 15:02,ETH,MACD_HISTOGRAM,-54.88,-55.95,1.07,8,25.0,-72.2,YES
2026-02-11 15:02,ETH,BB_BOUNCE,-40.16,-55.95,15.78,9,33.3,-66.3,YES
2026-02-11 15:02,ETH,BB_BREAKOUT,-19.62,-55.95,36.33,7,57.1,-52.8,YES
2026-02-11 15:02,ETH,TREND_RSI,-73.11,-55.95,-17.17,14,28.6,-86.0,NO
2026-02-11 15:02,ETH,MOMENTUM,-66.24,-55.95,-10.3,10,30.0,-79.1,NO
2026-02-11 15:02,ETH,MOMENTUM_STRONG,-67.17,-55.95,-11.22,13,30.8,-85.0,NO
2026-02-11 15:02,ETH,COMBO_MACD_RSI,-53.63,-55.95,2.31,5,20.0,-66.4,YES
2026-02-11 15:02,ETH,COMBO_BB_RSI,-40.16,-55.95,15.78,9,33.3,-66.3,YES
2026-02-11 15:02,ETH,MEAN_REVERT,-87.4,-55.95,-31.45,34,38.2,-95.4,NO
2026-02-11 15:02,SOL,RSI_EXTREME,-91.2,-58.0,-33.21,22,31.8,-93.4,NO
2026-02-11 15:02,SOL,RSI_MODERATE,-25.63,-58.0,32.36,9,33.3,-74.9,YES
2026-02-11 15:02,SOL,RSI_REVERSAL,-56.64,-58.0,1.35,8,25.0,-64.1,YES
2026-02-11 15:02,SOL,SMA_CROSS,-51.27,-58.0,6.72,10,40.0,-75.2,YES
2026-02-11 15:02,SOL,SMA_TREND,40.26,-58.0,98.26,34,47.1,-69.8,YES
2026-02-11 15:02,SOL,MACD_CROSS,-15.92,-58.0,42.07,6,50.0,-58.4,YES
2026-02-11 15:02,SOL,MACD_ZERO,100.45,-58.0,158.44,3,100.0,-14.1,YES
2026-02-11 15:02,SOL,MACD_HISTOGRAM,-15.92,-58.0,42.07,6,50.0,-58.4,YES
2026-02-11 15:02,SOL,BB_BOUNCE,-6.69,-58.0,51.31,12,41.7,-53.1,YES
2026-02-11 15:02,SOL,BB_BREAKOUT,0.82,-58.0,58.81,8,62.5,-46.2,YES
2026-02-11 15:02,SOL,TREND_RSI,-83.61,-58.0,-25.62,13,23.1,-83.6,NO
2026-02-11 15:02,SOL,MOMENTUM,-62.75,-58.0,-4.75,12,33.3,-78.9,NO
2026-02-11 15:02,SOL,MOMENTUM_STRONG,25.6,-58.0,83.59,9,55.6,-62.1,YES
2026-02-11 15:02,SOL,COMBO_MACD_RSI,1.85,-58.0,59.85,6,50.0,-61.7,YES
2026-02-11 15:02,SOL,COMBO_BB_RSI,23.44,-58.0,81.43,11,45.5,-53.1,YES
2026-02-11 15:02,SOL,MEAN_REVERT,-95.95,-58.0,-37.96,36,33.3,-98.2,NO
2026-02-11 15:02,BNB,RSI_EXTREME,-75.53,-27.28,-48.25,16,31.2,-82.5,NO
2026-02-11 15:02,BNB,RSI_MODERATE,-46.32,-27.28,-19.04,8,37.5,-59.2,NO
2026-02-11 15:02,BNB,RSI_REVERSAL,-82.08,-27.28,-54.8,7,14.3,-86.9,NO
2026-02-11 15:02,BNB,SMA_CROSS,81.42,-27.28,108.7,5,60.0,-37.6,YES
2026-02-11 15:02,BNB,SMA_TREND,86.14,-27.28,113.42,26,50.0,-70.1,YES
2026-02-11 15:02,BNB,MACD_CROSS,12.6,-27.28,39.89,4,50.0,-46.9,YES
2026-02-11 15:02,BNB,MACD_ZERO,0.27,-27.28,27.55,3,33.3,-36.6,YES
2026-02-11 15:02,BNB,MACD_HISTOGRAM,12.6,-27.28,39.89,4,50.0,-46.9,YES
2026-02-11 15:02,BNB,BB_BOUNCE,-4.86,-27.28,22.43,11,54.5,-61.6,YES
2026-02-11 15:02,BNB,BB_BREAKOUT,221.84,-27.28,249.12,7,71.4,-27.8,YES
2026-02-11 15:02,BNB,TREND_RSI,-78.43,-27.28,-51.14,10,20.0,-82.9,NO
2026-02-11 15:02,BNB,MOMENTUM,81.81,-27.28,109.09,11,54.5,-50.0,YES
2026-02-11 15:02,BNB,MOMENTUM_STRONG,55.64,-27.28,82.93,5,60.0,-33.3,YES
2026-02-11 15:02,BNB,COMBO_MACD_RSI,47.36,-27.28,74.65,5,60.0,-41.6,YES
2026-02-11 15:02,BNB,COMBO_BB_RSI,-4.86,-27.28,22.43,11,54.5,-61.6,YES
2026-02-11 15:02,BNB,MEAN_REVERT,-91.07,-27.28,-63.79,31,35.5,-91.1,NO
2026-02-11 16:01,BTC,RSI_EXTREME,-45.7,-42.53,-3.17,16,37.5,-81.6,NO
2026-02-11 16:01,BTC,RSI_MODERATE,-15.96,-42.53,26.57,7,42.9,-51.5,YES
2026-02-11 16:01,BTC,RSI_REVERSAL,18.48,-42.53,61.01,8,50.0,-40.2,YES
2026-02-11 16:01,BTC,SMA_CROSS,46.41,-42.53,88.94,7,42.9,-34.2,YES
2026-02-11 16:01,BTC,SMA_TREND,44.08,-42.53,86.61,18,50.0,-57.9,YES
2026-02-11 16:01,BTC,MACD_CROSS,38.27,-42.53,80.8,4,50.0,-35.1,YES
2026-02-11 16:01,BTC,MACD_ZERO,10.96,-42.53,53.49,3,33.3,-34.6,YES
2026-02-11 16:01,BTC,MACD_HISTOGRAM,38.27,-42.53,80.8,4,50.0,-35.1,YES
2026-02-11 16:01,BTC,BB_BOUNCE,-28.3,-42.53,14.23,9,44.4,-63.3,YES
2026-02-11 16:01,BTC,BB_BREAKOUT,112.69,-42.53,155.22,7,57.1,-36.8,YES
2026-02-11 16:01,BTC,TREND_RSI,-42.77,-42.53,-0.24,10,30.0,-67.7,NO
2026-02-11 16:01,BTC,MOMENTUM,-19.2,-42.53,23.33,12,33.3,-59.5,YES
2026-02-11 16:01,BTC,MOMENTUM_STRONG,-16.66,-42.53,25.87,5,40.0,-53.7,YES
2026-02-11 16:01,BTC,COMBO_MACD_RSI,37.81,-42.53,80.34,3,66.7,-26.1,YES
2026-02-11 16:01,BTC,COMBO_BB_RSI,-56.27,-42.53,-13.74,9,33.3,-74.8,NO
2026-02-11 16:01,BTC,MEAN_REVERT,-61.51,-42.53,-18.98,20,35.0,-81.7,NO
2026-02-11 16:01,ETH,RSI_EXTREME,-88.65,-55.85,-32.8,15,26.7,-91.6,NO
2026-02-11 16:01,ETH,RSI_MODERATE,35.69,-55.85,91.54,12,58.3,-51.7,YES
2026-02-11 16:01,ETH,RSI_REVERSAL,-47.26,-55.85,8.59,8,25.0,-57.8,YES
